,total_abs_front
2019-01-24 02:00:00-06:00,40.63751381865977
2019-01-24 03:00:00-06:00,40.63751381865977
2019-01-24 04:00:00-06:00,40.63751381865977
2019-01-24 05:00:00-06:00,40.63751381865977
2019-01-24 06:00:00-06:00,40.63751381865977
2019-01-24 07:00:00-06:00,40.58519293362772
2019-01-24 08:00:00-06:00,28.836118240846723
2019-01-24 09:00:00-06:00,14.064824889302432
2019-01-24 10:00:00-06:00,2.377175142200109
2019-01-24 11:00:00-06:00,-5.265895051132446
2019-01-24 12:00:00-06:00,-8.510804404409448
2019-01-24 13:00:00-06:00,-7.240024869361292
2019-01-24 14:00:00-06:00,-1.4975099063847637
2019-01-24 15:00:00-06:00,8.484714961056028
2019-01-24 16:00:00-06:00,22.108284664705067
2019-01-24 17:00:00-06:00,37.10430927555778
2019-01-24 18:00:00-06:00,40.63751381865977
2019-01-24 19:00:00-06:00,40.63751381865977
2019-01-24 20:00:00-06:00,40.63751381865977
2019-01-24 21:00:00-06:00,40.63751381865977
2019-01-24 22:00:00-06:00,40.63751381865977
2019-01-24 23:00:00-06:00,40.63751381865977
2019-01-25 00:00:00-06:00,40.63751381865977
2019-01-25 01:00:00-06:00,40.63751381865977
2019-01-25 02:00:00-06:00,40.63751381865977
2019-01-25 03:00:00-06:00,40.63751381865977
2019-01-25 04:00:00-06:00,40.63751381865977
2019-01-25 05:00:00-06:00,40.63751381865977
2019-01-25 06:00:00-06:00,40.63751381865977
2019-01-25 07:00:00-06:00,40.57646356473471
2019-01-25 08:00:00-06:00,28.698341308780414
2019-01-25 09:00:00-06:00,13.891977725198444
2019-01-25 10:00:00-06:00,2.178602765177864
2019-01-25 11:00:00-06:00,-5.486770932035547
2019-01-25 12:00:00-06:00,-8.751338383381352
2019-01-25 13:00:00-06:00,-7.49745379660186
2019-01-25 14:00:00-06:00,-1.7682435585753282
2019-01-25 15:00:00-06:00,8.206381218424198
2019-01-25 16:00:00-06:00,21.83489649091608
2019-01-25 17:00:00-06:00,36.90831240478444
2019-01-25 18:00:00-06:00,40.63751381865977
2019-01-25 19:00:00-06:00,40.63751381865977
2019-01-25 20:00:00-06:00,40.63751381865977
2019-01-25 21:00:00-06:00,40.63751381865977
2019-01-25 22:00:00-06:00,40.63751381865977
2019-01-25 23:00:00-06:00,40.63751381865977
2019-01-26 00:00:00-06:00,40.63751381865977
2019-01-26 01:00:00-06:00,40.63751381865977
2019-01-26 02:00:00-06:00,40.63751381865977
2019-01-26 03:00:00-06:00,40.63751381865977
2019-01-26 04:00:00-06:00,40.63751381865977
2019-01-26 05:00:00-06:00,40.63751381865977
2019-01-26 06:00:00-06:00,40.63751381865977
2019-01-26 07:00:00-06:00,40.566074286290394
2019-01-26 08:00:00-06:00,28.55295360734351
2019-01-26 09:00:00-06:00,13.71191205572351
2019-01-26 10:00:00-06:00,1.9736722312368187
2019-01-26 11:00:00-06:00,-5.713031214681763
2019-01-26 12:00:00-06:00,-8.996269030493366
2019-01-26 13:00:00-06:00,-7.758328822652949
2019-01-26 14:00:00-06:00,-2.041548941966859
2019-01-26 15:00:00-06:00,7.926219228706266
2019-01-26 16:00:00-06:00,21.560105425610594
2019-01-26 17:00:00-06:00,36.70853562084164
2019-01-26 18:00:00-06:00,40.63751381865977
2019-01-26 19:00:00-06:00,40.63751381865977
2019-01-26 20:00:00-06:00,40.63751381865977
2019-01-26 21:00:00-06:00,40.63751381865977
2019-01-26 22:00:00-06:00,40.63751381865977
2019-01-26 23:00:00-06:00,40.63751381865977
2019-01-27 00:00:00-06:00,40.63751381865977
2019-01-27 01:00:00-06:00,40.63751381865977
2019-01-27 02:00:00-06:00,40.63751381865977
2019-01-27 03:00:00-06:00,40.63751381865977
2019-01-27 04:00:00-06:00,40.63751381865977
2019-01-27 05:00:00-06:00,40.63751381865977
2019-01-27 06:00:00-06:00,40.63751381865977
2019-01-27 07:00:00-06:00,40.553745724639455
2019-01-27 08:00:00-06:00,28.400013769850503
2019-01-27 09:00:00-06:00,13.524749843819059
2019-01-27 10:00:00-06:00,1.7625363231578248
2019-01-27 11:00:00-06:00,-5.944502742632231
2019-01-27 12:00:00-06:00,-9.245410316011032
2019-01-27 13:00:00-06:00,-8.022457779982354
2019-01-27 14:00:00-06:00,-2.317234417878666
2019-01-27 15:00:00-06:00,7.644413072379486
2019-01-27 16:00:00-06:00,21.284082331258638
2019-01-27 17:00:00-06:00,36.505213095222786
2019-01-27 18:00:00-06:00,40.63751381865977
2019-01-27 19:00:00-06:00,40.63751381865977
2019-01-27 20:00:00-06:00,40.63751381865977
2019-01-27 21:00:00-06:00,40.63751381865977
2019-01-27 22:00:00-06:00,40.63751381865977
2019-01-27 23:00:00-06:00,40.63751381865977
2019-01-28 00:00:00-06:00,40.63751381865977
2019-01-28 01:00:00-06:00,40.63751381865977
2019-01-28 02:00:00-06:00,40.63751381865977
2019-01-28 03:00:00-06:00,40.63751381865977
2019-01-28 04:00:00-06:00,40.63751381865977
2019-01-28 05:00:00-06:00,40.63751381865977
2019-01-28 06:00:00-06:00,40.63751381865977
2019-01-28 07:00:00-06:00,40.5391615663996
2019-01-28 08:00:00-06:00,28.239582985747706
2019-01-28 09:00:00-06:00,13.330616039098835
2019-01-28 10:00:00-06:00,1.5453511137990787
2019-01-28 11:00:00-06:00,-6.181008816593113
2019-01-28 12:00:00-06:00,-9.498572428083534
2019-01-28 13:00:00-06:00,-8.289644465467724
2019-01-28 14:00:00-06:00,-2.5951040292526457
2019-01-28 15:00:00-06:00,7.3611514791578045
2019-01-28 16:00:00-06:00,21.007003159602856
2019-01-28 17:00:00-06:00,36.29858408484279
2019-01-28 18:00:00-06:00,40.63751381865977
2019-01-28 19:00:00-06:00,40.63751381865977
2019-01-28 20:00:00-06:00,40.63751381865977
2019-01-28 21:00:00-06:00,40.63751381865977
2019-01-28 22:00:00-06:00,40.63751381865977
2019-01-28 23:00:00-06:00,40.63751381865977
2019-01-29 00:00:00-06:00,40.63751381865977
2019-01-29 01:00:00-06:00,40.63751381865977
2019-01-29 02:00:00-06:00,40.63751381865977
2019-01-29 03:00:00-06:00,40.63751381865977
2019-01-29 04:00:00-06:00,40.63751381865977
2019-01-29 05:00:00-06:00,40.63751381865977
2019-01-29 06:00:00-06:00,40.63751381865977
2019-01-29 07:00:00-06:00,40.52196720118575
2019-01-29 08:00:00-06:00,28.0717248757395
2019-01-29 09:00:00-06:00,13.129638143239657
2019-01-29 10:00:00-06:00,1.3222753721456257
2019-01-29 11:00:00-06:00,-6.422369919131178
2019-01-29 12:00:00-06:00,-9.755562614365203
2019-01-29 13:00:00-06:00,-8.559689588320303
2019-01-29 14:00:00-06:00,-2.8749585430156372
2019-01-29 15:00:00-06:00,7.076626710724071
2019-01-29 16:00:00-06:00,20.7290478089738
2019-01-29 17:00:00-06:00,36.08889165340298
2019-01-29 18:00:00-06:00,40.63751381865977
2019-01-29 19:00:00-06:00,40.63751381865977
2019-01-29 20:00:00-06:00,40.63751381865977
2019-01-29 21:00:00-06:00,40.63751381865977
2019-01-29 22:00:00-06:00,40.63751381865977
2019-01-29 23:00:00-06:00,40.63751381865977
2019-01-30 00:00:00-06:00,40.63751381865977
